ust_kategori,hayvansal_alt_grup,il_kod,il_adi,ilce_kod,ilce_adi,period,duzey_kodu,duzey_tip,y2021,y2022,y2023,y2024,il_ilce_adi
Hayvansal Üretim,Kýrkýlan Hayvan,41,Kocaeli,2062,Ýzmit,yillik,2062,4,3,3,3,3,Kocaeli Ýzmit
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,41,Kocaeli,2062,Ýzmit,yillik,2062,4,3,3,3,3,Kocaeli Ýzmit
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,41,Kocaeli,2062,Ýzmit,yillik,2062,4,1,1,1,1,Kocaeli Ýzmit
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,41,Kocaeli,2062,Ýzmit,yillik,2062,4,1,1,1,1,Kocaeli Ýzmit
Hayvansal Üretim,Canlý Hayvan Sayýsý,41,Kocaeli,2063,Kartepe,yillik,2063,4,58,53,53,53,Kocaeli Kartepe
Hayvansal Üretim,Diðer,41,Kocaeli,2063,Kartepe,yillik,2063,4,292,292,285,274,Kocaeli Kartepe
Hayvansal Üretim,Kýrkýlan Hayvan,41,Kocaeli,2063,Kartepe,yillik,2063,4,3,3,4,4,Kocaeli Kartepe
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,41,Kocaeli,2063,Kartepe,yillik,2063,4,3,3,3,3,Kocaeli Kartepe
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,41,Kocaeli,2063,Kartepe,yillik,2063,4,1,1,1,1,Kocaeli Kartepe
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,41,Kocaeli,2063,Kartepe,yillik,2063,4,1,1,1,1,Kocaeli Kartepe
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1122,Akþehir,yillik,1122,4,58,56,56,56,Konya Akþehir
Hayvansal Üretim,Diðer,42,Konya,1122,Akþehir,yillik,1122,4,417,418,427,432,Konya Akþehir
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1122,Akþehir,yillik,1122,4,3,3,3,3,Konya Akþehir
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1122,Akþehir,yillik,1122,4,3,3,3,3,Konya Akþehir
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1122,Akþehir,yillik,1122,4,1,1,1,1,Konya Akþehir
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1122,Akþehir,yillik,1122,4,1,1,1,1,Konya Akþehir
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1188,Beyþehir,yillik,1188,4,58,56,56,56,Konya Beyþehir
Hayvansal Üretim,Diðer,42,Konya,1188,Beyþehir,yillik,1188,4,379,420,422,422,Konya Beyþehir
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1188,Beyþehir,yillik,1188,4,4,4,4,3,Konya Beyþehir
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1188,Beyþehir,yillik,1188,4,3,3,3,3,Konya Beyþehir
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1188,Beyþehir,yillik,1188,4,1,1,1,1,Konya Beyþehir
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1188,Beyþehir,yillik,1188,4,1,1,1,1,Konya Beyþehir
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1207,Bozkýr,yillik,1207,4,58,56,56,56,Konya Bozkýr
Hayvansal Üretim,Diðer,42,Konya,1207,Bozkýr,yillik,1207,4,339,367,379,385,Konya Bozkýr
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1207,Bozkýr,yillik,1207,4,2,2,2,2,Konya Bozkýr
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1207,Bozkýr,yillik,1207,4,3,3,3,3,Konya Bozkýr
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1207,Bozkýr,yillik,1207,4,1,1,1,1,Konya Bozkýr
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1207,Bozkýr,yillik,1207,4,1,1,1,1,Konya Bozkýr
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1222,Cihanbeyli,yillik,1222,4,58,56,56,56,Konya Cihanbeyli
Hayvansal Üretim,Diðer,42,Konya,1222,Cihanbeyli,yillik,1222,4,364,371,377,376,Konya Cihanbeyli
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1222,Cihanbeyli,yillik,1222,4,3,3,3,3,Konya Cihanbeyli
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1222,Cihanbeyli,yillik,1222,4,3,3,3,3,Konya Cihanbeyli
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1222,Cihanbeyli,yillik,1222,4,1,1,1,1,Konya Cihanbeyli
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1222,Cihanbeyli,yillik,1222,4,1,1,1,1,Konya Cihanbeyli
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1262,Çumra,yillik,1262,4,58,56,56,56,Konya Çumra
Hayvansal Üretim,Diðer,42,Konya,1262,Çumra,yillik,1262,4,465,467,459,468,Konya Çumra
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1262,Çumra,yillik,1262,4,4,4,4,4,Konya Çumra
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1262,Çumra,yillik,1262,4,3,3,3,3,Konya Çumra
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1262,Çumra,yillik,1262,4,1,1,1,1,Konya Çumra
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1262,Çumra,yillik,1262,4,1,1,1,1,Konya Çumra
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1285,Doðanhisar,yillik,1285,4,58,56,56,56,Konya Doðanhisar
Hayvansal Üretim,Diðer,42,Konya,1285,Doðanhisar,yillik,1285,4,322,329,351,354,Konya Doðanhisar
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1285,Doðanhisar,yillik,1285,4,3,3,3,3,Konya Doðanhisar
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1285,Doðanhisar,yillik,1285,4,3,3,3,3,Konya Doðanhisar
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1285,Doðanhisar,yillik,1285,4,1,1,1,1,Konya Doðanhisar
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1285,Doðanhisar,yillik,1285,4,1,1,1,1,Konya Doðanhisar
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1312,Ereðli,yillik,1312,4,58,56,56,56,Konya Ereðli
Hayvansal Üretim,Diðer,42,Konya,1312,Ereðli,yillik,1312,4,436,449,434,417,Konya Ereðli
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1312,Ereðli,yillik,1312,4,4,4,4,3,Konya Ereðli
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1312,Ereðli,yillik,1312,4,3,3,3,3,Konya Ereðli
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1312,Ereðli,yillik,1312,4,1,1,1,1,Konya Ereðli
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1312,Ereðli,yillik,1312,4,1,1,1,1,Konya Ereðli
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1375,Hadim,yillik,1375,4,58,56,56,56,Konya Hadim
Hayvansal Üretim,Diðer,42,Konya,1375,Hadim,yillik,1375,4,219,222,223,223,Konya Hadim
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1375,Hadim,yillik,1375,4,3,3,3,3,Konya Hadim
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1375,Hadim,yillik,1375,4,3,3,3,3,Konya Hadim
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1375,Hadim,yillik,1375,4,1,1,1,1,Konya Hadim
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1375,Hadim,yillik,1375,4,1,1,1,1,Konya Hadim
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1400,Ilgýn,yillik,1400,4,58,56,56,56,Konya Ilgýn
Hayvansal Üretim,Diðer,42,Konya,1400,Ilgýn,yillik,1400,4,466,463,461,469,Konya Ilgýn
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1400,Ilgýn,yillik,1400,4,3,3,4,3,Konya Ilgýn
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1400,Ilgýn,yillik,1400,4,3,3,3,3,Konya Ilgýn
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1400,Ilgýn,yillik,1400,4,1,1,1,1,Konya Ilgýn
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1400,Ilgýn,yillik,1400,4,1,1,1,1,Konya Ilgýn
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1422,Kadýnhaný,yillik,1422,4,58,56,56,56,Konya Kadýnhaný
Hayvansal Üretim,Diðer,42,Konya,1422,Kadýnhaný,yillik,1422,4,394,408,416,426,Konya Kadýnhaný
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1422,Kadýnhaný,yillik,1422,4,3,3,3,3,Konya Kadýnhaný
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1422,Kadýnhaný,yillik,1422,4,3,3,3,3,Konya Kadýnhaný
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1422,Kadýnhaný,yillik,1422,4,1,1,1,1,Konya Kadýnhaný
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1422,Kadýnhaný,yillik,1422,4,1,1,1,1,Konya Kadýnhaný
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1441,Karapýnar,yillik,1441,4,58,56,56,56,Konya Karapýnar
Hayvansal Üretim,Diðer,42,Konya,1441,Karapýnar,yillik,1441,4,350,394,399,382,Konya Karapýnar
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1441,Karapýnar,yillik,1441,4,3,3,3,3,Konya Karapýnar
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1441,Karapýnar,yillik,1441,4,3,3,3,3,Konya Karapýnar
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1441,Karapýnar,yillik,1441,4,1,1,1,1,Konya Karapýnar
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1441,Karapýnar,yillik,1441,4,1,1,1,1,Konya Karapýnar
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1491,Kulu,yillik,1491,4,58,56,56,56,Konya Kulu
Hayvansal Üretim,Diðer,42,Konya,1491,Kulu,yillik,1491,4,310,307,321,328,Konya Kulu
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1491,Kulu,yillik,1491,4,4,4,4,4,Konya Kulu
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1491,Kulu,yillik,1491,4,3,3,3,3,Konya Kulu
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1491,Kulu,yillik,1491,4,1,1,1,1,Konya Kulu
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1491,Kulu,yillik,1491,4,1,1,1,1,Konya Kulu
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1598,Sarayönü,yillik,1598,4,58,56,56,56,Konya Sarayönü
Hayvansal Üretim,Diðer,42,Konya,1598,Sarayönü,yillik,1598,4,397,396,428,425,Konya Sarayönü
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1598,Sarayönü,yillik,1598,4,3,3,3,3,Konya Sarayönü
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1598,Sarayönü,yillik,1598,4,3,3,3,3,Konya Sarayönü
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1598,Sarayönü,yillik,1598,4,1,1,1,1,Konya Sarayönü
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1598,Sarayönü,yillik,1598,4,1,1,1,1,Konya Sarayönü
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1617,Seydiþehir,yillik,1617,4,58,56,56,56,Konya Seydiþehir
Hayvansal Üretim,Diðer,42,Konya,1617,Seydiþehir,yillik,1617,4,406,413,430,428,Konya Seydiþehir
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1617,Seydiþehir,yillik,1617,4,3,3,3,3,Konya Seydiþehir
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1617,Seydiþehir,yillik,1617,4,3,3,3,3,Konya Seydiþehir
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1617,Seydiþehir,yillik,1617,4,1,1,1,1,Konya Seydiþehir
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1617,Seydiþehir,yillik,1617,4,1,1,1,1,Konya Seydiþehir
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1735,Yunak,yillik,1735,4,58,56,56,56,Konya Yunak
Hayvansal Üretim,Diðer,42,Konya,1735,Yunak,yillik,1735,4,323,309,347,347,Konya Yunak
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1735,Yunak,yillik,1735,4,3,3,3,3,Konya Yunak
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1735,Yunak,yillik,1735,4,3,3,3,3,Konya Yunak
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1735,Yunak,yillik,1735,4,1,1,1,1,Konya Yunak
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1735,Yunak,yillik,1735,4,1,1,1,1,Konya Yunak
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1753,Akören,yillik,1753,4,58,56,56,56,Konya Akören
Hayvansal Üretim,Diðer,42,Konya,1753,Akören,yillik,1753,4,383,382,384,378,Konya Akören
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1753,Akören,yillik,1753,4,2,2,3,3,Konya Akören
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1753,Akören,yillik,1753,4,3,3,3,3,Konya Akören
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1753,Akören,yillik,1753,4,1,1,1,1,Konya Akören
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1753,Akören,yillik,1753,4,1,1,1,1,Konya Akören
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1760,Altýnekin,yillik,1760,4,58,56,56,56,Konya Altýnekin
Hayvansal Üretim,Diðer,42,Konya,1760,Altýnekin,yillik,1760,4,394,387,376,378,Konya Altýnekin
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1760,Altýnekin,yillik,1760,4,3,3,3,3,Konya Altýnekin
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1760,Altýnekin,yillik,1760,4,3,3,3,3,Konya Altýnekin
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1760,Altýnekin,yillik,1760,4,1,1,1,1,Konya Altýnekin
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1760,Altýnekin,yillik,1760,4,1,1,1,1,Konya Altýnekin
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1789,Derebucak,yillik,1789,4,58,56,56,56,Konya Derebucak
Hayvansal Üretim,Diðer,42,Konya,1789,Derebucak,yillik,1789,4,211,237,230,225,Konya Derebucak
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1789,Derebucak,yillik,1789,4,2,2,2,2,Konya Derebucak
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1789,Derebucak,yillik,1789,4,3,3,3,3,Konya Derebucak
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1789,Derebucak,yillik,1789,4,1,1,1,1,Konya Derebucak
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1789,Derebucak,yillik,1789,4,1,1,1,1,Konya Derebucak
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1804,Hüyük,yillik,1804,4,58,56,56,56,Konya Hüyük
Hayvansal Üretim,Diðer,42,Konya,1804,Hüyük,yillik,1804,4,344,357,363,366,Konya Hüyük
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1804,Hüyük,yillik,1804,4,3,3,3,3,Konya Hüyük
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1804,Hüyük,yillik,1804,4,3,3,3,3,Konya Hüyük
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1804,Hüyük,yillik,1804,4,1,1,1,1,Konya Hüyük
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1804,Hüyük,yillik,1804,4,1,1,1,1,Konya Hüyük
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1814,Karatay,yillik,1814,4,58,56,56,56,Konya Karatay
Hayvansal Üretim,Diðer,42,Konya,1814,Karatay,yillik,1814,4,438,445,439,432,Konya Karatay
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1814,Karatay,yillik,1814,4,3,3,3,3,Konya Karatay
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1814,Karatay,yillik,1814,4,3,3,3,3,Konya Karatay
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1814,Karatay,yillik,1814,4,1,1,1,1,Konya Karatay
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1814,Karatay,yillik,1814,4,1,1,1,1,Konya Karatay
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1827,Meram,yillik,1827,4,58,56,56,56,Konya Meram
Hayvansal Üretim,Diðer,42,Konya,1827,Meram,yillik,1827,4,462,489,505,513,Konya Meram
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1827,Meram,yillik,1827,4,3,3,3,3,Konya Meram
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1827,Meram,yillik,1827,4,3,3,3,3,Konya Meram
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1827,Meram,yillik,1827,4,1,1,1,1,Konya Meram
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1827,Meram,yillik,1827,4,1,1,1,1,Konya Meram
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1839,Selçuklu,yillik,1839,4,58,56,56,56,Konya Selçuklu
Hayvansal Üretim,Diðer,42,Konya,1839,Selçuklu,yillik,1839,4,390,400,414,410,Konya Selçuklu
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1839,Selçuklu,yillik,1839,4,4,4,4,4,Konya Selçuklu
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1839,Selçuklu,yillik,1839,4,3,3,3,3,Konya Selçuklu
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1839,Selçuklu,yillik,1839,4,1,1,1,1,Konya Selçuklu
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1839,Selçuklu,yillik,1839,4,1,1,1,1,Konya Selçuklu
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1848,Taþkent,yillik,1848,4,58,56,56,56,Konya Taþkent
Hayvansal Üretim,Diðer,42,Konya,1848,Taþkent,yillik,1848,4,186,176,205,212,Konya Taþkent
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1848,Taþkent,yillik,1848,4,2,3,2,2,Konya Taþkent
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1848,Taþkent,yillik,1848,4,3,3,3,3,Konya Taþkent
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1848,Taþkent,yillik,1848,4,1,1,1,1,Konya Taþkent
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1848,Taþkent,yillik,1848,4,1,1,1,1,Konya Taþkent
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1868,Ahýrlý,yillik,1868,4,58,56,56,56,Konya Ahýrlý
Hayvansal Üretim,Diðer,42,Konya,1868,Ahýrlý,yillik,1868,4,239,262,262,268,Konya Ahýrlý
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1868,Ahýrlý,yillik,1868,4,3,3,3,3,Konya Ahýrlý
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1868,Ahýrlý,yillik,1868,4,3,3,3,3,Konya Ahýrlý
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1868,Ahýrlý,yillik,1868,4,1,1,1,1,Konya Ahýrlý
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1868,Ahýrlý,yillik,1868,4,1,1,1,1,Konya Ahýrlý
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1902,Çeltik,yillik,1902,4,58,56,56,56,Konya Çeltik
Hayvansal Üretim,Diðer,42,Konya,1902,Çeltik,yillik,1902,4,309,319,318,306,Konya Çeltik
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1902,Çeltik,yillik,1902,4,3,3,3,3,Konya Çeltik
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1902,Çeltik,yillik,1902,4,3,3,3,3,Konya Çeltik
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1902,Çeltik,yillik,1902,4,1,1,1,1,Konya Çeltik
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1902,Çeltik,yillik,1902,4,1,1,1,1,Konya Çeltik
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1907,Derbent,yillik,1907,4,58,56,56,56,Konya Derbent
Hayvansal Üretim,Diðer,42,Konya,1907,Derbent,yillik,1907,4,299,327,322,331,Konya Derbent
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1907,Derbent,yillik,1907,4,3,3,3,3,Konya Derbent
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1907,Derbent,yillik,1907,4,3,3,3,3,Konya Derbent
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1907,Derbent,yillik,1907,4,1,1,1,1,Konya Derbent
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1907,Derbent,yillik,1907,4,1,1,1,1,Konya Derbent
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1920,Emirgazi,yillik,1920,4,58,56,56,56,Konya Emirgazi
Hayvansal Üretim,Diðer,42,Konya,1920,Emirgazi,yillik,1920,4,269,262,269,268,Konya Emirgazi
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1920,Emirgazi,yillik,1920,4,2,2,3,3,Konya Emirgazi
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1920,Emirgazi,yillik,1920,4,3,3,3,3,Konya Emirgazi
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1920,Emirgazi,yillik,1920,4,1,1,1,1,Konya Emirgazi
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1920,Emirgazi,yillik,1920,4,1,1,1,1,Konya Emirgazi
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1933,Güneysýnýr,yillik,1933,4,58,56,56,56,Konya Güneysýnýr
Hayvansal Üretim,Diðer,42,Konya,1933,Güneysýnýr,yillik,1933,4,303,343,346,354,Konya Güneysýnýr
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1933,Güneysýnýr,yillik,1933,4,3,3,3,3,Konya Güneysýnýr
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1933,Güneysýnýr,yillik,1933,4,3,3,3,3,Konya Güneysýnýr
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1933,Güneysýnýr,yillik,1933,4,1,1,1,1,Konya Güneysýnýr
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1933,Güneysýnýr,yillik,1933,4,1,1,1,1,Konya Güneysýnýr
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1937,Halkapýnar,yillik,1937,4,58,56,56,56,Konya Halkapýnar
Hayvansal Üretim,Diðer,42,Konya,1937,Halkapýnar,yillik,1937,4,278,293,290,295,Konya Halkapýnar
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1937,Halkapýnar,yillik,1937,4,3,3,3,3,Konya Halkapýnar
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1937,Halkapýnar,yillik,1937,4,3,3,3,3,Konya Halkapýnar
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1937,Halkapýnar,yillik,1937,4,1,1,1,1,Konya Halkapýnar
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1937,Halkapýnar,yillik,1937,4,1,1,1,1,Konya Halkapýnar
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1990,Tuzlukçu,yillik,1990,4,58,56,56,56,Konya Tuzlukçu
Hayvansal Üretim,Diðer,42,Konya,1990,Tuzlukçu,yillik,1990,4,356,358,358,348,Konya Tuzlukçu
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1990,Tuzlukçu,yillik,1990,4,3,3,3,3,Konya Tuzlukçu
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1990,Tuzlukçu,yillik,1990,4,3,3,3,3,Konya Tuzlukçu
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1990,Tuzlukçu,yillik,1990,4,1,1,1,1,Konya Tuzlukçu
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1990,Tuzlukçu,yillik,1990,4,1,1,1,1,Konya Tuzlukçu
Hayvansal Üretim,Canlý Hayvan Sayýsý,42,Konya,1994,Yalýhüyük,yillik,1994,4,58,56,56,56,Konya Yalýhüyük
Hayvansal Üretim,Diðer,42,Konya,1994,Yalýhüyük,yillik,1994,4,207,208,209,211,Konya Yalýhüyük
Hayvansal Üretim,Kýrkýlan Hayvan,42,Konya,1994,Yalýhüyük,yillik,1994,4,3,3,3,3,Konya Yalýhüyük
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,42,Konya,1994,Yalýhüyük,yillik,1994,4,3,3,3,3,Konya Yalýhüyük
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,42,Konya,1994,Yalýhüyük,yillik,1994,4,1,1,1,1,Konya Yalýhüyük
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,42,Konya,1994,Yalýhüyük,yillik,1994,4,1,1,1,1,Konya Yalýhüyük
Hayvansal Üretim,Canlý Hayvan Sayýsý,43,Kütahya,1132,Altýntaþ,yillik,1132,4,58,56,56,56,Kütahya Altýntaþ
